nom,code_region,code_departement,nb-ptf,nb-datagouv,pop-insee,CSP_chef,age_chef,partis_po_chef,part_plus65,nb_crea_entps,flux_migration_res,part_diplomes,depenses_hab,nb_etudiants,part_etudiants,niveau_rural,densite
Béard,27,58,,,184,Agriculteurs propriétaires exploit.,67,,20.4,0,null,3.9,358.923858695652,,,3,4
Beaulieu,27,58,,,176,Agriculteurs propriétaires exploit.,51,,39.7,0,null,5.7,1116.26852272727,,,6,4
Beaumont-la-Ferrière,27,58,,,126,Retraités salariés privés,72,,25.2,1,null,4.3,1412.57198412698,,,4,4
Beaumont-Sardolles,27,58,,,122,Agriculteurs propriétaires exploit.,59,,21.5,1,null,8.1,780.709180327869,,,3,4
Beuvron,27,58,,,83,Artisans,70,,29.6,1,null,6.1,773.512289156627,,,6,4
Biches,27,58,,,306,Autres professions libérales,59,,32.1,1,null,2.5,1862.13323529412,,,4,4
Billy-Chevannes,27,58,,,328,Autres professions libérales,64,,17.2,6,null,3,782.00137195122,,,3,4
Billy-sur-Oisy,27,58,,,383,Salariés agricoles,59,,26,3,null,3,1065.63242819843,,,5,3
Bitry,27,58,,,315,Agents généraux d'assurances,66,,27.6,2,null,2.7,839.360952380953,,,6,4
Blismes,27,58,,,182,Professeurs du secondaire et techn.,70,,26.8,0,null,6.9,1036.63692307692,,,6,4
Bona,27,58,,,314,Employés (secteur privé),64,,24.8,1,null,2.5,543.616082802548,,,3,4
Bouhy,27,58,,,460,Agriculteurs propriétaires exploit.,67,,35.9,3,null,3.6,1257.7655,,,6,4
Brassy,27,58,,,651,Fonctionnaires de catégorie A,48,,35.1,3,null,6.8,1106.11159754224,,,6,4
Breugnon,27,58,,,179,Professeurs du secondaire et techn.,67,,23.6,1,null,3.1,513.823575418994,,,6,4
Brèves,27,58,,,257,Agriculteurs propriétaires exploit.,67,,32.1,1,null,2.9,931.881322957198,,,6,4
Brinay,27,58,,,151,Agriculteurs propriétaires exploit.,55,,32.9,4,null,6.2,821.620662251656,,,6,4
Brinon-sur-Beuvron,27,58,,,192,Retraités de l'enseignement,84,,36.2,3,null,7.2,1660.66041666667,,,6,4
Bulcy,27,58,,,136,Autres cadres (secteur privé),59,,34.6,1,null,1.8,1992.58073529412,,,6,4
Bussy-la-Pesle,27,58,,,57,Agriculteurs propriétaires exploit.,68,,44.4,0,null,0,785.901929824561,,,6,4
La Celle-sur-Loire,27,58,,,857,Retraités de l'enseignement,66,,23.7,6,null,1.5,886.62024504084,,,5,3
La Celle-sur-Nièvre,27,58,,,161,Retraités agricoles,76,,34.2,0,null,3,1130.76795031056,,,4,4
Cercy-la-Tour,27,58,,,1792,Cadres (entreprises publiques),49,,33.1,6,null,2.6,1339.44741629464,,,5,3
Cervon,27,58,,,673,Enseignants 1er deg.-directeurs école,44,,26.5,4,null,3.3,726.549687964339,,,6,4
Cessy-les-Bois,27,58,,,100,Ingénieurs,64,,33.3,0,null,0,2337.934,,,6,4
Chalaux,27,58,,,88,Retraités agricoles,67,,39.8,2,null,6.9,1428.17034090909,,,6,4
Challement,27,58,,,58,Professions rattachées à enseignt.,57,,45.7,1,null,2.4,2034.4475862069,,,6,4
Challuy,27,58,,,1679,Fonctionnaires de catégorie B,54,,22,12,null,4.4,643.126063132817,98,5.8,3,3
Champallement,27,58,,,54,Agriculteurs propriétaires exploit.,63,,25.5,1,null,11.6,1019.04314814815,,,6,4
Champlemy,27,58,,,340,Retr.artis.commerc.chefs d'entrep.,75,,34.5,5,null,1.5,1172.10805882353,,,6,4
Champlin,27,58,,,41,Cadres supérieurs (secteur privé),58,,43.6,0,null,9.4,986.44756097561,,,6,4
Champvert,27,58,,,850,Retraités salariés privés,70,,29.8,2,null,2.8,1334.11851764706,,,5,3
Champvoux,27,58,,,321,Professions rattachées à enseignt.,77,,21.1,2,null,9.8,975.374704049844,,,3,4
Chantenay-Saint-Imbert,27,58,,,1216,Agriculteurs propriétaires exploit.,65,,23,10,null,3.4,1094.67133223684,,,4,3
La Chapelle-Saint-André,27,58,,,335,Autres cadres (secteur privé),59,,31.5,2,null,1.2,1210.36734328358,,,6,4
La Charité-sur-Loire,27,58,,,5051,Professions rattachées à enseignt.,62,,34.1,42,null,4.8,1809.99762819244,,,5,3
Charrin,27,58,,,616,Fonctionnaires de catégorie C,65,,25.5,6,null,2,1087.79022727273,,,6,4
Chasnay,27,58,,,118,Artisans,63,,32.8,0,null,9.8,868.531525423729,,,4,4
Château-Chinon (Ville),27,58,,,2397,Retraités fonct.publique (sf enseig.),72,,31.6,17,null,3.1,1275.05447642887,92,3.8,5,3
Château-Chinon (Campagne),27,58,,,565,Employés (secteur privé),60,,31.8,2,null,2.7,778.586743362832,,,5,3
Châteauneuf-Val-de-Bargis,27,58,,,562,Artisans,63,,34.7,7,null,3.5,1459.46642348754,,,5,3
Châtillon-en-Bazois,27,58,,,921,Retraités de l'enseignement,73,,31.7,6,null,2.4,1195.72333333333,,,5,3
Châtin,27,58,,,91,Fonctionnaires de catégorie C,49,,31.8,0,null,1.2,858.959340659341,,,6,4
Chaulgnes,27,58,,,1519,Agriculteurs propriétaires exploit.,59,,18.3,8,null,4.8,815.983666886109,,,3,3
Chaumard,27,58,,,211,Retraités salariés privés,69,,43.5,1,null,2.2,1566.72289099526,,,6,4
Chaumot,27,58,,,164,Agriculteurs propriétaires exploit.,64,,25.7,1,null,1.5,463.651097560976,,,6,4
Chazeuil,27,58,,,63,Autres cadres (secteur privé),61,,37.7,0,null,7.1,897.301111111111,,,6,4
Chevannes-Changy,27,58,,,134,Retraités de l'enseignement,76,,38.4,1,null,5.1,1266.55328358209,,,6,4
Chevenon,27,58,,,598,Retraités fonct.publique (sf enseig.),71,,18.1,4,null,4.6,1189.81510033445,,,3,3
Chevroches,27,58,,,130,Enseignants 1er deg.-directeurs école,61,,17.6,4,null,2.9,989.968846153846,,,5,3
Chiddes,27,58,,,335,Fonctionnaires de catégorie C,59,,32,3,null,2.9,1011.68979104478,,,6,4
Chitry-les-Mines,27,58,,,210,Employés (secteur privé),64,,33.7,2,null,6.8,490.182904761905,,,6,4
Chougny,27,58,,,77,Agriculteurs propriétaires exploit.,61,,26,0,null,4.8,858.817012987013,,,6,4
Ciez,27,58,,,382,Retraités agricoles,75,,29.3,1,null,1.7,1234.39028795812,,,6,4
Cizely,27,58,,,65,Agriculteurs propriétaires exploit.,53,,35.2,0,null,0,643.575384615385,,,4,4
Clamecy,27,58,,,4094,Retraités des entreprises publiques,80,,31.1,23,null,4,1991.30784807035,,,5,3
La Collancelle,27,58,,,179,Retraités agricoles,75,,30.9,3,null,2.7,937.773463687151,,,6,4
Colméry,27,58,,,347,Commercants,65,,44.2,2,null,4.9,967.497608069164,,,6,4
Corancy,27,58,,,321,Professeurs du secondaire et techn.,49,,33.7,1,null,3.7,1342.62523364486,,,6,4
Corbigny,27,58,,,1636,Retr.artis.commerc.chefs d'entrep.,71,,38.7,9,null,4.4,1639.28325183374,,,5,3
Corvol-d'Embernard,27,58,,,91,Employés (secteur privé),45,,45.5,0,null,5.3,1180.15186813187,,,6,4
Corvol-l'Orgueilleux,27,58,,,813,Retr.artis.commerc.chefs d'entrep.,73,,25,3,null,3.4,905.342767527675,,,5,3
Cosne-Cours-sur-Loire,27,58,,,10449,Retraités agricoles,71,,34.2,68,null,5.4,1716.80471624079,45,0.4,2,2
Cossaye,27,58,,,732,Professions rattachées à enseignt.,62,,23.5,4,null,1.9,716.478210382514,,,5,3
Coulanges-lès-Nevers,27,58,,,3785,Fonctionnaires de catégorie B,77,,29.6,18,null,6.2,1379.18697225892,,,2,2
Couloutre,27,58,,,215,Agriculteurs propriétaires exploit.,71,,46.1,1,null,1.7,4126.87646511628,,,6,4
Courcelles,27,58,,,218,Fonctionnaires de catégorie B,67,,24,1,null,2.2,1300.42830275229,,,6,4
Crux-la-Ville,27,58,,,416,Artisans,63,,35,2,null,3.1,1466.62894230769,,,6,4
Cuncy-lès-Varzy,27,58,,,132,Représentants de commerce,58,,26,0,null,6.4,1667.21378787879,,,6,4
Dampierre-sous-Bouhy,27,58,,,465,Retraités agricoles,73,,41.5,3,null,1.5,856.080408602151,,,6,4
Decize,27,58,,,5730,Etudiants,30,Parti socialiste,33.8,20,null,2.6,1614.52181500873,26,0.5,2,2
Devay,27,58,,,512,Retraités salariés privés,69,,21.7,3,null,3.5,804.71515625,,,5,3
Diennes-Aubigny,27,58,,,96,Retraités salariés privés,80,,20.7,1,null,5.3,938.512916666667,,,6,4
Dirol,27,58,,,120,Industriels-Chefs entreprise,64,,27.4,0,null,3,823.681666666667,,,6,4
Dommartin,27,58,,,176,Retraités fonct.publique (sf enseig.),68,,25,0,null,3,810.766818181818,,,6,4
Dompierre-sur-Nièvre,27,58,,,197,Fonctionnaires de catégorie C,45,,22,1,null,3.4,935.474568527919,,,4,4
Donzy,27,58,,,1617,Notaires,67,,36.1,13,null,3.6,962.974477427335,,,5,3
Dornecy,27,58,,,507,Retraités salariés privés,82,,29,1,null,4.4,966.966666666667,,,5,3
Dornes,27,58,,,1434,Retraités fonct.publique (sf enseig.),73,,22.9,6,null,4.1,986.599728033473,,,3,3
Druy-Parigny,27,58,,,331,Retraités agricoles,74,,16.2,1,null,4.1,610.428247734139,,,4,4
Dun-les-Places,27,58,,,353,Retr.artis.commerc.chefs d'entrep.,82,,38.7,1,null,2.7,2248.80844192635,,,6,4
Dun-sur-Grandry,27,58,,,171,,,,35.4,0,null,4.2,837.697134502924,,,6,4
Empury,27,58,,,81,Agriculteurs propriétaires exploit.,54,,47,1,null,8.3,600.718395061728,,,6,4
Entrains-sur-Nohain,27,58,,,846,Retraités salariés privés,67,,35.1,7,null,2.3,2183.19254137116,,,5,3
Epiry,27,58,,,239,Fonctionnaires de catégorie C,65,,25.8,0,null,1.6,986.388912133891,,,6,4
Fâchin,27,58,,,112,Retraités salariés privés,70,,45.5,0,null,4.9,958.173571428572,,,6,4
La Fermeté,27,58,,,684,Retraités de l'enseignement,67,,19.7,2,null,5.7,1857.65881578947,,,3,3
Fertrève,27,58,,,106,Retraités agricoles,76,,29.1,1,null,9.3,2418.36113207547,,,4,4
Fléty,27,58,,,112,Retraités salariés privés,73,,34.4,2,null,2.6,694.626071428572,,,6,4
Fleury-sur-Loire,27,58,,,238,Enseignants 1er deg.-directeurs école,58,,22.7,1,null,4.3,915.503151260504,,,4,4
Flez-Cuzy,27,58,,,135,Agriculteurs propriétaires exploit.,60,,30.3,1,null,2.8,1007.91903703704,,,6,4
Fourchambault,27,58,,,4386,Autres cadres (secteur privé),61,,24.5,13,null,2.2,1213.05790697674,13,0.3,2,2
Fours,27,58,,,656,Médecins,60,,34.7,3,null,2.9,908.284161585366,,,5,3
Frasnay-Reugny,27,58,,,93,Retraités des professions libérales,70,,15.5,0,null,4.8,834.107096774194,,,4,4
Gâcogne,27,58,,,258,Autres cadres (secteur privé),51,,40.2,2,null,6.9,1191.03864341085,,,6,4
Garchizy,27,58,,,3849,Autres professions,60,,18.8,15,null,2.6,929.711460119512,,,2,2
Garchy,27,58,,,451,Agriculteurs propriétaires exploit.,65,,28.8,4,null,2.3,821.121596452328,,,6,4
Germenay,27,58,,,146,Agriculteurs propriétaires exploit.,58,,34,0,null,3.7,640.298082191781,,,6,4
Germigny-sur-Loire,27,58,,,786,Retraités de l'enseignement,67,,15.5,7,null,4.1,612.594541984733,,,3,3
Gien-sur-Cure,27,58,,,96,Agriculteurs propriétaires exploit.,61,,42.3,0,null,4.7,1058.85833333333,,,6,4
Gimouille,27,58,,,470,Employés (secteur privé),64,,12.3,2,null,3.6,1205.6904893617,,,3,3
Giry,27,58,,,201,Employés (secteur privé),66,,37.2,0,null,5.3,1005.42950248756,,,4,4
Glux-en-Glenne,27,58,,,94,Retraités salariés privés,67,,38.3,1,null,10.3,3147.22159574468,,,6,4
Gouloux,27,58,,,185,Retraités salariés privés,73,,28.4,2,null,4.6,1635.48875675676,,,6,4
Grenois,27,58,,,103,Retraités agricoles,81,,52.6,1,null,2.3,1111.77786407767,,,6,4
Guérigny,27,58,,,2537,Cadres supérieurs (secteur privé),65,,24.6,11,null,3.7,1289.42510051242,,,3,3
Guipy,27,58,,,276,Fonctionnaires de catégorie B,65,,30.8,3,null,2.2,1908.46923913043,,,6,4
Héry,27,58,,,76,Agriculteurs propriétaires exploit.,53,,31.9,1,null,8.9,834.450131578947,,,6,4
Imphy,27,58,,,3517,Autres cadres (secteur privé),65,,30.2,19,null,1.9,1794.29,,,3,3
Isenay,27,58,,,100,Retraités agricoles,75,,23.5,1,null,10.5,1101.6331,,,6,4
Jailly,27,58,,,61,Retraités salariés privés,72,,36.8,0,null,3.4,819.669016393443,,,6,4
Lamenay-sur-Loire,27,58,,,57,Ouvriers (secteur privé),66,,25.8,0,null,3.9,1306.18157894737,,,6,4
Langeron,27,58,,,379,Agriculteurs propriétaires exploit.,54,,17.3,2,null,5.3,879.24672823219,,,4,4
Lanty,27,58,,,123,Autres retraités,71,,41,1,null,1.9,1184.83487804878,,,6,4
Larochemillay,27,58,,,238,Agriculteurs propriétaires exploit.,54,,36.8,1,null,7.5,1202.12021008403,,,6,4
Lavault-de-Frétoy,27,58,,,63,Fonctionnaires de catégorie A,59,,31.4,1,null,6.8,950.18126984127,,,6,4
Limanton,27,58,,,246,Retraités de l'enseignement,70,,34.3,4,null,3.3,1031.82833333333,,,6,4
Limon,27,58,,,156,Agriculteurs propriétaires exploit.,60,,18.6,0,null,6.1,498.467628205128,,,3,4
Livry,27,58,,,712,Vétérinaires,72,,19.9,3,null,5.4,1107.75355337079,,,4,3
Lormes,27,58,,,1320,Permanents politiques,54,,42.8,10,null,7.4,1621.02673484849,,,5,3
Lucenay-lès-Aix,27,58,,,1006,Agriculteurs propriétaires exploit.,64,,25.4,4,null,3.9,1002.16545725646,,,4,3
Lurcy-le-Bourg,27,58,,,299,Retraités agricoles,68,,33.5,2,null,4.9,802.55491638796,,,4,4
Luthenay-Uxeloup,27,58,,,647,Agriculteurs propriétaires exploit.,53,,18.6,3,null,2.6,658.629984544049,,,3,3
Luzy,27,58,,,2022,Retraités salariés privés,68,,43.8,15,null,3.8,1758.68991097923,,,5,3
Lys,27,58,,,114,Retraités salariés privés,72,,33.3,2,null,3.2,1142.53771929825,,,6,4
La Machine,27,58,,,3445,Professions rattachées à enseignt.,57,,33.6,9,null,1.6,1164.84544847605,,,5,3
Magny-Cours,27,58,,,1435,Autres cadres (secteur privé),64,,25.3,6,null,5,2593.35011149826,,,3,3
Magny-Lormes,27,58,,,76,Retraités salariés privés,72,,37,0,null,9.2,821.589342105263,,,6,4
La Maison-Dieu,27,58,,,126,Employés (secteur privé),43,,35.9,0,null,5.1,930.318650793651,,,6,4
La Marche,27,58,,,573,Fonctionnaires de catégorie B,58,,26.4,4,null,4.7,1740.55017452007,,,4,3
Marcy,27,58,,,162,Retraités fonct.publique (sf enseig.),72,,38.5,0,null,3.1,974.891049382716,,,6,4
Marigny-l'Église,27,58,,,304,Retraités fonct.publique (sf enseig.),65,,39,1,null,2.4,657.093519736842,,,6,4
Mars-sur-Allier,27,58,,,311,Retraités salariés privés,76,,19.6,1,null,2.6,863.128713826367,,,3,4
Marigny-sur-Yonne,27,58,,,211,Industriels-Chefs entreprise,69,,27.1,1,null,5.3,849.807061611375,,,6,4
Marzy,27,58,,,3869,Retraités de l'enseignement,77,,21.2,18,null,7.1,826.2981106229,,,2,2
Maux,27,58,,,144,Agriculteurs propriétaires exploit.,58,,30.6,2,null,4.2,589.891180555556,,,6,4
Menestreau,27,58,,,115,Retraités agricoles,70,,35.1,0,null,7.4,1394.8367826087,,,6,4
Menou,27,58,,,183,Fonctionnaires de catégorie A,64,,39.3,2,null,2.5,1491.7243715847,,,6,4
Mesves-sur-Loire,27,58,,,744,Commercants,66,,25.2,12,null,5,995.283051075269,,,5,3
Metz-le-Comte,27,58,,,171,Retraités fonct.publique (sf enseig.),77,,31.3,0,null,3.7,563.691988304094,,,6,4
Mhère,27,58,,,232,Retraités fonct.publique (sf enseig.),82,,46.3,4,null,7.1,1045.21745689655,,,6,4
Millay,27,58,,,453,Agriculteurs propriétaires exploit.,63,,35.2,3,null,4.6,1452.4666004415,,,6,4
Moissy-Moulinot,27,58,,,25,Agriculteurs propriétaires exploit.,63,,20,0,null,0,913.4572,,,6,4
Monceaux-le-Comte,27,58,,,131,Retraités salariés privés,70,,33.1,2,null,7,1080.83900763359,,,6,4
Montapas,27,58,,,288,Retraités fonct.publique (sf enseig.),63,,29.2,2,null,7.8,1073.52961805556,,,6,4
Montambert,27,58,,,131,Employés (secteur privé),55,,37.4,0,null,2,1160.20648854962,,,6,4
Montaron,27,58,,,163,Retraités agricoles,69,,45,2,null,2.8,513.685521472393,,,6,4
Montenoison,27,58,,,123,Administrateurs de sociétés,58,,34.2,0,null,9.6,702.703414634146,,,6,4
Mont-et-Marré,27,58,,,169,Retraités fonct.publique (sf enseig.),71,,35,0,null,4.4,622.437810650888,,,6,4
Montigny-aux-Amognes,27,58,,,625,Fonctionnaires de catégorie A,64,,17.9,2,null,6.8,1002.894112,,,3,3
Montigny-en-Morvan,27,58,,,305,Retraités salariés privés,74,,43.1,1,null,3.2,1455.79629508197,,,6,4
Montigny-sur-Canne,27,58,,,154,Retraités salariés privés,82,,29.4,3,null,1.6,919.501883116883,,,6,4
Montreuillon,27,58,,,274,Retraités de l'enseignement,67,,38.7,1,null,5.9,1371.39018248175,,,6,4
Montsauche-les-Settons,27,58,,,534,Cadres supérieurs (secteur privé),66,,38.1,6,null,4.8,2046.4093258427,,,6,4
Moraches,27,58,,,144,Agriculteurs propriétaires exploit.,67,,28.1,1,null,9.2,869.639027777778,,,6,4
Moulins-Engilbert,27,58,,,1480,Professeurs du secondaire et techn.,50,,38.9,4,null,3,1248.00029054054,,,5,3
Mouron-sur-Yonne,27,58,,,97,Retraités fonct.publique (sf enseig.),84,,30.2,3,null,1.2,639.553711340206,,,6,4
Moussy,27,58,,,107,Retraités salariés privés,74,,44.7,1,null,1.1,648.86953271028,,,6,4
Moux-en-Morvan,27,58,,,549,Salariés agricoles,49,,37.1,5,null,5.2,1784.78114754098,,,6,4
Murlin,27,58,,,94,Retraités fonct.publique (sf enseig.),71,,20.7,1,null,7.6,1551.67393617021,,,4,4
Myennes,27,58,,,543,Retraités de l'enseignement,73,,30.3,0,null,0.7,1095.86869244936,,,5,3
Nannay,27,58,,,121,Retr.artis.commerc.chefs d'entrep.,82,,35.6,0,null,3.9,756.434462809917,,,6,4
Narcy,27,58,,,548,Ouvriers (secteur privé),66,,21.8,2,null,3.2,668.623886861314,,,6,4
Neuffontaines,27,58,,,111,Commercants,64,,41.3,1,null,1.2,1137.57063063063,,,6,4
Neuilly,27,58,,,123,Retraités fonct.publique (sf enseig.),71,,30.7,4,null,1,1172.26089430894,,,6,4
Neuville-lès-Decize,27,58,,,247,Fonctionnaires de catégorie B,62,,30.4,1,null,2.1,541.278744939271,,,6,4
Neuvy-sur-Loire,27,58,,,1499,Ingénieurs,56,,25.2,6,null,3.8,1790.45152768512,,,5,3
Nevers,27,58,11,12,34799,Avocats,54,,25.4,284,58303,6.6,1788.99366332366,2018,5.8,2,2
La Nocle-Maulaix,27,58,,,282,Retr.artis.commerc.chefs d'entrep.,79,,45.9,0,null,3.7,682.673475177305,,,6,4
Nolay,27,58,,,365,Autres retraités,75,,26.7,2,null,5.8,830.995342465753,,,3,4
Nuars,27,58,,,162,Agriculteurs propriétaires exploit.,63,,36.8,1,null,3.2,1214.42203703704,,,6,4
Oisy,27,58,,,314,Autres cadres (secteur privé),45,,25.8,2,null,3.9,646.70601910828,,,6,4
Onlay,27,58,,,153,Retraités salariés privés,75,,41.3,1,null,3.7,1563.82581699346,,,6,4
Ouagne,27,58,,,157,Retraités salariés privés,70,,35.3,0,null,6.8,1065.35694267516,,,6,4
Oudan,27,58,,,147,Agriculteurs propriétaires exploit.,42,,39.9,2,null,0.8,1299.89319727891,,,6,4
Ougny,27,58,,,25,Agriculteurs propriétaires exploit.,61,,32,0,null,12.5,1252.1068,,,6,4
Oulon,27,58,,,68,Retraités des entreprises publiques,78,,34.3,0,null,1.8,1967.18514705882,,,6,4
Vaux d'Amognes,27,58,,,558,Retraités fonct.publique (sf enseig.),66,,17.4,2,null,2.3,775.671075268817,,,3,4
Ouroux-en-Morvan,27,58,,,640,Retraités agricoles,72,,42.6,5,null,4.7,2123.067796875,,,6,4
Parigny-la-Rose,27,58,,,40,Retraités salariés privés,77,,28.3,3,null,3.1,1055.79325,,,6,4
Parigny-les-Vaux,27,58,,,996,Fonctionnaires de catégorie B,57,Union des démocrates pour la République,16.2,5,null,4.9,868.134578313253,,,3,3
Pazy,27,58,,,321,Retraités salariés privés,73,,35.8,0,null,4,437.478317757009,,,6,4
Perroy,27,58,,,171,Agriculteurs propriétaires exploit.,65,,35.5,0,null,6.5,1017.83830409357,,,6,4
Planchez,27,58,,,304,Autres retraités,80,,34.9,3,null,4.9,1888.47296052632,,,6,4
Poil,27,58,,,142,Artisans,63,,28.2,0,null,3.5,881.880140845071,,,6,4
Poiseux,27,58,,,341,Employés (autres entrep. publiques),63,,16.9,2,null,3.6,1148.08826979472,,,3,4
Pougny,27,58,,,478,Agriculteurs propriétaires exploit.,50,,20,1,null,4,733.591422594142,,,6,4
Pougues-les-Eaux,27,58,,,2462,Retraités de l'enseignement,78,,23,14,null,5.6,2192.86541023558,,,3,3
Pouilly-sur-Loire,27,58,,,1725,Autres professions libérales,76,,31.5,6,null,4.5,1350.63846376812,,,5,3
Pouques-Lormes,27,58,,,164,Autres professions libérales,67,Union pour un mouvement populaire,38.8,0,null,9.4,1333.65646341463,,,6,4
Pouques-Lormes,27,58,,,164,Autres professions libérales,67,Rassemblement pour la République,38.8,0,null,9.4,1333.65646341463,,,6,4
Pousseaux,27,58,,,205,Retraités de l'enseignement,74,,18.9,1,null,7.3,675.515804878049,,,5,3
Prémery,27,58,,,1883,Retraités salariés privés,79,,36.3,12,null,3.4,1334.07233669676,,,4,3
Préporché,27,58,,,207,Retraités agricoles,72,,33,0,null,3.4,514.505265700483,,,6,4
Raveau,27,58,,,698,Retraités de l'enseignement,74,,26.6,5,null,3.9,1192.97667621777,,,4,4
Rémilly,27,58,,,155,Professeurs du secondaire et techn.,68,,30.3,0,null,2.3,890.525741935484,,,6,4
Rix,27,58,,,158,Agriculteurs propriétaires exploit.,69,,33.5,0,null,1.4,1075.10056962025,,,6,4
Rouy,27,58,,,620,Agriculteurs propriétaires exploit.,60,,23.5,3,null,3.3,2640.65269354839,,,4,4
Ruages,27,58,,,103,Retraités fonct.publique (sf enseig.),69,,27.7,1,null,7.7,1262.59611650485,,,6,4
Saincaize-Meauce,27,58,,,391,Retraités salariés privés,77,,21.7,4,null,2.5,793.484296675192,,,3,4
Saint-Agnan,27,58,,,145,Retraités de l'enseignement,76,,43.1,1,null,5.7,1264.55551724138,,,6,4
Saint-Amand-en-Puisaye,27,58,,,1307,Retraités salariés privés,71,,36.3,17,null,2.9,1221.84318286152,,,5,3
Saint-Andelain,27,58,,,496,Agriculteurs propriétaires exploit.,67,,28.3,1,null,4.7,1096.75508064516,,,6,4
Saint-André-en-Morvan,27,58,,,317,Employés (secteur privé),61,,28.7,2,null,4.2,657.37261829653,,,6,4
Saint-Aubin-des-Chaumes,27,58,,,71,Commercants,45,,32.4,0,null,8.2,1807.40661971831,,,6,4
Saint-Aubin-les-Forges,27,58,,,413,Employés (secteur privé),65,,21.8,0,null,3.3,711.755665859564,,,3,4
Saint-Benin-d'Azy,27,58,,,1306,Agriculteurs propriétaires exploit.,57,,26.1,4,null,4.6,1425.83940275651,,,4,3
Saint-Benin-des-Bois,27,58,,,176,Retraités agricoles,72,,22.5,2,null,0.8,705.151136363636,,,4,4
Saint-Bonnot,27,58,,,133,Retraités salariés privés,75,,51.8,1,null,3.1,1085.84218045113,,,4,4
Saint-Brisson,27,58,,,269,Retraités salariés privés,75,,36.6,3,null,3.1,861.697360594796,,,6,4
Sainte-Colombe-des-Bois,27,58,,,128,Employés (autres entrep. publiques),47,,25,0,null,0,1760.719609375,,,6,4
Saint-Didier,27,58,,,32,Agriculteurs propriétaires exploit.,66,,51.7,0,null,3.6,983.1546875,,,6,4
Saint-Éloi,27,58,,,2243,Cadres supérieurs (secteur privé),47,,21.7,26,null,6.1,1081.18687472136,,,3,3
Saint-Firmin,27,58,,,190,Employés (secteur privé),58,,23.3,2,null,6.6,938.80052631579,,,3,4
Saint-Franchy,27,58,,,77,Autres professions,59,,31.1,1,null,5.8,891.714805194805,,,6,4
Saint-Germain-Chassenay,27,58,,,333,Employés (secteur privé),61,,29.4,5,null,5.2,605.1296996997,,,6,4
Saint-Germain-des-Bois,27,58,,,115,Employés (secteur privé),46,,29.4,2,null,1.8,721.468869565217,,,6,4
Saint-Gratien-Savigny,27,58,,,114,Industriels-Chefs entreprise,76,,16.1,0,null,8.3,549.66298245614,,,6,4
Saint-Hilaire-en-Morvan,27,58,,,224,Sans profession déclarée,56,,25,3,null,3.4,447.576607142857,,,6,4
Saint-Hilaire-Fontaine,27,58,,,180,Retraités salariés privés,74,,28.9,0,null,4.3,844.749666666667,,,6,4
Saint-Honoré-les-Bains,27,58,,,765,Retraités de l'enseignement,73,,39.7,6,null,5.2,2008.88677124183,,,5,3
