"nom","nb_publi","ouvre_data","code_region","code_departement","nb_ptf","nb_datagouv","pop_insee","CSP_chef","age_chef","partis_po_chef","part_plus65","nb_crea_entps","flux_migration_res","part_diplomes","depenses_hab","nb_etudiants","part_etudiants","niveau_rural","densite","obligation_ouvrir"
"Nostang",0,0,53,56,0,0,1567,"Ouvriers (secteur privé)",59,NA,17.2,4,NA,6.3,1117.16970644544,NA,NA,4,3,0
"Noyal-Muzillac",0,0,53,56,0,0,2581,"Agriculteurs propriétaires exploit.",55,NA,20,20,NA,3.4,1140.65378148005,NA,NA,5,3,0
"Noyal-Pontivy",1,1,53,56,1,1,3776,"Retraités salariés privés",73,NA,21,19,NA,3.5,1107.58016684322,NA,NA,5,3,1
"Le Palais",0,0,53,56,0,0,2612,"Salariés du secteur médical",58,NA,27,21,NA,6.1,2082.97053598775,NA,NA,5,3,0
"Péaule",0,0,53,56,0,0,2693,"Retraités de l'enseignement",72,NA,20.5,23,NA,2.8,822.276932788711,NA,NA,5,3,0
"Peillac",1,1,53,56,0,1,1908,"Fonctionnaires de catégorie A",66,NA,24.8,9,NA,4,1132.16235849057,NA,NA,5,3,0
"Pénestin",0,0,53,56,0,0,1904,"Retraités de l'enseignement",79,NA,43.1,24,NA,5.1,2001.7131460084,NA,NA,5,3,0
"Persquen",0,0,53,56,0,0,346,"Fonctionnaires de catégorie C",52,NA,28.5,4,NA,6.6,1134.07063583815,NA,NA,6,4,0
"Plaudren",0,0,53,56,0,0,1947,"Retraités salariés privés",74,NA,15,17,NA,3.7,927.69708269132,NA,NA,3,3,0
"Plescop",0,0,53,56,0,0,5901,"Retraités salariés privés",70,NA,18.5,68,NA,8.4,1065.10497373327,NA,NA,2,2,1
"Pleucadeuc",0,0,53,56,0,0,1819,"Fonctionnaires de catégorie A",69,"Parti socialiste",22.2,9,NA,2.4,1881.42570093458,NA,NA,5,3,0
"Pleugriffet",0,0,53,56,0,0,1277,"Retraités salariés privés",76,NA,19.9,7,NA,2.6,1447.48072826938,NA,NA,5,3,0
"Ploemel",0,0,53,56,0,0,2920,"Cadres (entreprises publiques)",68,NA,19.8,33,NA,8.3,1468.60447260274,NA,NA,5,3,0
"Ploemeur",0,0,53,56,0,0,18602,"Cadres supérieurs (secteur privé)",39,NA,30.9,167,56121,8.7,1433.10845554241,354,1.9,2,2,1
"Ploërdut",0,0,53,56,0,0,1247,"Fonctionnaires de catégorie B",61,NA,28.5,15,NA,3.8,1091.16706495589,NA,NA,6,4,0
"Ploeren",0,0,53,56,0,0,6805,"Retraités fonct.publique (sf enseig.)",73,NA,16.1,48,NA,7.5,940.188756796473,NA,NA,3,3,1
"Ploërmel",0,0,53,56,0,0,10512,"Fonctionnaires de catégorie A",63,NA,23.1,91,NA,7.1,1492.75165525114,159,1.5,2,2,1
"Plouay",0,0,53,56,0,0,5731,"Autres cadres (secteur privé)",45,NA,21.2,35,NA,3.3,1519.6495445821,NA,NA,4,3,1
"Plougoumelen",0,0,53,56,0,0,2525,"Fonctionnaires de catégorie B",45,NA,17,35,NA,8.4,1002.6924990099,NA,NA,4,3,0
"Plouharnel",0,0,53,56,0,0,2196,"Administrateurs de sociétés",70,NA,24.4,36,NA,8.5,1464.10609744991,NA,NA,5,3,0
"Plouhinec",0,0,53,56,0,0,5435,"Autres retraités",78,NA,25.2,45,NA,4.4,1530.79922355106,NA,NA,4,3,1
"Plouray",0,0,53,56,0,0,1171,"Sans profession déclarée",65,NA,34.5,13,NA,5.6,2543.89258753202,NA,NA,5,3,0
"Pluherlin",0,0,53,56,0,0,1576,"Retraités fonct.publique (sf enseig.)",70,NA,21.9,10,NA,4.7,1170.26102791878,NA,NA,5,3,0
"Plumelec",0,0,53,56,0,0,2750,"Commercants",58,NA,21.3,20,NA,2.8,1925.66943636364,NA,NA,4,3,0
"Pluméliau-Bieuzy",0,0,53,56,0,0,4500,NA,NA,NA,22.1,25,NA,5.2,1582.40892444444,NA,NA,5,3,1
"Plumelin",0,0,53,56,0,0,2799,"Autres cadres (secteur privé)",61,NA,20.5,12,NA,3.5,602.294187209718,NA,NA,5,3,0
"Plumergat",0,0,53,56,0,0,4182,"Retraités des entreprises publiques",69,NA,16.2,29,NA,6,818.01306312769,NA,NA,4,3,1
"Pluneret",0,0,53,56,0,0,5712,"Contremaitres",55,NA,16.8,46,NA,5.3,1004.50517331933,NA,NA,2,2,1
"Pluvigner",0,0,53,56,0,0,7617,"Retraités des entreprises publiques",66,NA,19.6,50,NA,4.2,1026.85044505711,NA,NA,5,3,1
"Pontivy",0,0,53,56,0,0,15562,"Retraités fonct.publique (sf enseig.)",66,NA,22.9,81,NA,5.9,1251.29556805038,845,5.4,2,2,1
"Pont-Scorff",0,0,53,56,0,0,3799,"Cadres supérieurs (secteur privé)",67,NA,16.8,33,NA,5.6,1199.84857330877,NA,NA,3,3,1
"Porcaro",0,0,53,56,0,0,737,"Retraités de l'enseignement",75,"Parti socialiste",19.3,1,NA,3.5,1041.53464043419,NA,NA,5,3,0
"Port-Louis",0,0,53,56,0,0,2695,"Retraités salariés privés",76,NA,37,19,NA,7.3,1369.03766233766,NA,NA,2,2,0
"Priziac",0,0,53,56,0,0,1169,"Retraités de l'enseignement",68,NA,25,6,NA,3.6,1048.02130881095,NA,NA,5,3,0
"Questembert",0,0,53,56,0,0,7783,"Autres retraités",78,NA,23.5,50,NA,4.9,1391.98882564564,75,1,5,3,1
"Quéven",0,0,53,56,0,0,8792,"Industriels-Chefs entreprise",44,NA,23.5,54,56121,3.9,1444.5552399909,NA,NA,2,2,1
"Quiberon",1,1,53,56,1,1,4937,"Retr.artis.commerc.chefs d'entrep.",73,NA,41.7,52,NA,6.2,4204.43445817298,NA,NA,2,2,1
"Quistinic",0,0,53,56,0,0,1479,"Retraités des entreprises publiques",68,NA,24.9,12,NA,5.1,1053.08139959432,NA,NA,5,3,0
"Radenac",0,0,53,56,0,0,1073,"Autres professions libérales",59,NA,19.5,4,NA,3.1,774.933066169618,NA,NA,5,3,0
"Réguiny",0,0,53,56,0,0,2037,"Autres cadres (secteur privé)",60,NA,22.8,10,NA,3,1264.9653706431,NA,NA,5,3,0
"Réminiac",0,0,53,56,0,0,391,"Retraités de l'enseignement",76,NA,20.9,6,NA,3.1,1067.5494629156,NA,NA,5,3,0
"Riantec",0,0,53,56,0,0,5669,"Autres retraités",70,NA,28.5,31,NA,5.6,1110.39357205856,NA,NA,2,2,1
"Rieux",0,0,53,56,0,0,2937,"Médecins",76,NA,23.8,21,NA,3.1,1518.29525025536,NA,NA,5,3,0
"La Roche-Bernard",0,0,53,56,0,0,701,"Retraités des entreprises publiques",79,NA,25,13,NA,10.1,1775.20343794579,NA,NA,5,3,0
"Rochefort-en-Terre",0,0,53,56,0,0,648,"Retr.artis.commerc.chefs d'entrep.",72,NA,46.4,10,NA,4.9,1513.37975308642,NA,NA,5,3,0
"Val d'Oust",0,0,53,56,0,0,2768,"Autres retraités",77,NA,21.5,19,NA,4,1105.16456286127,NA,NA,5,3,0
"Rohan",0,0,53,56,0,0,1685,"Retraités de l'enseignement",74,NA,21.8,7,NA,3.2,1794.15702077151,NA,NA,5,3,0
"Roudouallec",0,0,53,56,0,0,732,"Cadres supérieurs (secteur privé)",65,NA,27.7,2,NA,1.6,1070.52390710383,NA,NA,5,3,0
"Ruffiac",0,0,53,56,0,0,1470,"Fonctionnaires de catégorie B",56,NA,25,10,NA,2,1028.68998639456,NA,NA,5,3,0
"Le Saint",0,0,53,56,0,0,604,"Autres professions libérales",64,NA,28.9,3,NA,4,897.899056291391,NA,NA,6,4,0
"Saint-Abraham",0,0,53,56,0,0,556,"Sans profession déclarée",43,NA,14.5,3,NA,4.1,846.89440647482,NA,NA,5,3,0
"Saint-Aignan",0,0,53,56,0,0,603,"Agents technique et techniciens",55,NA,29.3,9,NA,5.8,1138.165986733,NA,NA,5,3,0
"Saint-Allouestre",0,0,53,56,0,0,629,"Retraités salariés privés",68,NA,16.7,6,NA,0.6,1477.00915739269,NA,NA,5,3,0
"Saint-Armel",0,0,53,56,0,0,921,"Autres cadres (secteur privé)",62,NA,39.6,10,NA,9.4,1771.14959826276,NA,NA,4,3,0
"Saint-Avé",7,1,53,56,7,6,11677,"Permanents politiques",50,NA,18.7,100,56260,7.7,1124.63835916759,NA,NA,2,2,1
"Saint-Barthélemy",0,0,53,56,0,0,1196,"Employés (secteur privé)",57,NA,26.2,9,NA,2.8,1440.79514214047,NA,NA,5,3,0
"Saint-Brieuc-de-Mauron",0,0,53,56,0,0,351,"Fonctionnaires de catégorie C",72,NA,29.3,5,NA,5.2,1602.81011396011,NA,NA,6,4,0
"Sainte-Brigitte",0,0,53,56,0,0,182,"Retraités des entreprises publiques",72,NA,31.8,3,NA,7.6,1259.12906593407,NA,NA,5,3,0
"Saint-Caradec-Trégomel",0,0,53,56,0,0,483,"Agriculteurs propriétaires exploit.",72,NA,24,6,NA,1.3,848.181925465839,NA,NA,5,3,0
"Saint-Congard",0,0,53,56,0,0,755,"Employés (secteur privé)",66,NA,25.6,12,NA,5.2,907.783456953642,NA,NA,5,3,0
"Saint-Dolay",0,0,53,56,0,0,2502,"Retraités agricoles",71,NA,19.7,13,NA,3,1474.19167865707,NA,NA,5,3,0
"Saint-Gérand",0,0,53,56,0,0,1140,"Fonctionnaires de catégorie C",59,NA,12.5,7,NA,3.9,1498.4100877193,NA,NA,5,3,0
"Saint-Gildas-de-Rhuys",0,0,53,56,0,0,1660,"Ingénieurs conseils",65,NA,51.3,17,NA,9.2,3102.85922289157,NA,NA,5,3,0
"Saint-Gonnery",0,0,53,56,0,0,1111,"Employés (secteur privé)",67,NA,19.6,8,NA,1.5,698.707155715572,NA,NA,5,3,0
"Saint-Gorgon",0,0,53,56,0,0,390,"Agriculteurs propriétaires exploit.",61,NA,17.5,1,NA,2.3,842.850538461538,NA,NA,5,3,0
"Saint-Gravé",0,0,53,56,0,0,749,"Retraités de l'enseignement",67,NA,24.8,3,NA,2.7,1196.40929238985,NA,NA,5,3,0
"Saint-Guyomard",0,0,53,56,0,0,1380,"Retr.artis.commerc.chefs d'entrep.",69,NA,14.5,9,NA,4.2,964.481884057971,NA,NA,4,3,0
"Sainte-Hélène",0,0,53,56,0,0,1285,"Retraités fonct.publique (sf enseig.)",68,NA,24.5,10,NA,6.7,1129.47173540856,NA,NA,4,3,0
"Saint-Jacut-les-Pins",0,0,53,56,0,0,1846,"Industriels-Chefs entreprise",37,NA,29,12,NA,3,927.691771397616,NA,NA,5,3,0
"Saint-Jean-Brévelay",0,0,53,56,0,0,2903,"Cadres (entreprises publiques)",62,NA,20.9,13,NA,2.1,1599.34288322425,NA,NA,4,3,0
"Saint-Jean-la-Poterie",0,0,53,56,0,0,1558,"Retraités de l'enseignement",70,NA,19.3,9,NA,4.5,687.614159178434,NA,NA,5,3,0
"Saint-Laurent-sur-Oust",0,0,53,56,0,0,372,"Retraités de l'enseignement",69,NA,22.5,2,NA,3.3,1362.18198924731,NA,NA,5,3,0
"Saint-Léry",0,0,53,56,0,0,197,"Retraités de l'enseignement",80,NA,15.3,2,NA,1.6,1601.28644670051,NA,NA,6,4,0
"Saint-Malo-de-Beignon",0,0,53,56,0,0,530,"Enseignants 1er deg.-directeurs école",51,NA,13.6,3,NA,7.9,1753.03150943396,NA,NA,5,3,0
"Saint-Malo-des-Trois-Fontaines",0,0,53,56,0,0,576,"Retraités salariés privés",67,NA,21.7,3,NA,2.4,946.95,NA,NA,6,4,0
"Saint-Marcel",0,0,53,56,0,0,1098,"Retraités de l'enseignement",58,NA,18.6,2,NA,3.7,860.95310564663,NA,NA,5,3,0
"Saint-Martin-sur-Oust",0,0,53,56,0,0,1348,"Autres cadres (secteur privé)",65,NA,30.3,14,NA,1.8,934.548775964392,NA,NA,5,3,0
"Saint-Nicolas-du-Tertre",0,0,53,56,0,0,474,"Retraités salariés privés",74,NA,22.6,1,NA,4.9,1625.99092827004,NA,NA,5,3,0
"Saint-Nolff",0,0,53,56,0,0,3842,"Fonctionnaires de catégorie B",57,NA,19.7,21,NA,8,1179.68573399271,NA,NA,3,3,1
"Saint-Perreux",2,1,53,56,2,0,1246,"Commercants",60,NA,22.3,4,NA,3.7,794.344767255217,NA,NA,5,3,0
"Saint-Philibert",0,0,53,56,0,0,1539,"Marins (patrons)",61,NA,36.2,13,NA,8.8,2011.17868096166,NA,NA,5,3,0
"Saint-Pierre-Quiberon",0,0,53,56,0,0,2107,"Médecins",57,NA,39.3,23,NA,6.4,1965.17587565259,NA,NA,5,3,0
"Saint-Servant",0,0,53,56,0,0,831,"Industriels-Chefs entreprise",65,NA,27.7,6,NA,5.8,1163.88469314079,NA,NA,5,3,0
"Saint-Thuriau",0,0,53,56,0,0,1936,"Autres cadres (secteur privé)",58,NA,19.1,20,NA,7.2,645.779824380165,NA,NA,5,3,0
"Saint-Tugdual",0,0,53,56,0,0,374,"Employés (secteur privé)",61,NA,29.1,3,NA,3.2,1699.25037433155,NA,NA,6,4,0
"Saint-Vincent-sur-Oust",3,1,53,56,0,3,1517,"Retraités de l'enseignement",72,NA,18.5,12,NA,4.2,780.501193144364,NA,NA,5,3,0
"Sarzeau",0,0,53,56,0,0,8041,"Sans profession déclarée",48,"Union pour un mouvement populaire",42.7,74,NA,7.9,2136.33883845293,NA,NA,5,3,1
"Sauzon",0,0,53,56,0,0,1009,"Employés (secteur privé)",53,NA,27.2,11,NA,6,1506.83471754212,NA,NA,5,3,0
"Séglien",0,0,53,56,0,0,697,"Fonctionnaires de catégorie B",53,NA,20.2,8,NA,3.1,1070.50076040172,NA,NA,6,4,0
"Séné",2,1,53,56,2,0,9205,"Cadres supérieurs (secteur privé)",61,NA,27.1,96,56260,11,1362.36482455187,NA,NA,2,2,1
"Sérent",0,0,53,56,0,0,3089,"Retraités des professions libérales",75,NA,21,17,NA,3.4,1399.03972483004,NA,NA,5,3,0
"Silfiac",0,0,53,56,0,0,443,"Fonctionnaires de catégorie A",65,NA,25.7,6,NA,6.3,1025.19426636569,NA,NA,5,3,0
"Le Sourn",0,0,53,56,0,0,2157,"Agents technique et techniciens",53,NA,20.7,10,NA,2.6,960.787505795086,NA,NA,2,2,0
"Sulniac",0,0,53,56,0,0,3678,"Retraités fonct.publique (sf enseig.)",64,NA,13.2,30,NA,4.4,1325.24988308864,NA,NA,3,3,1
"Surzur",0,0,53,56,0,0,4418,"Retraités salariés privés",72,NA,19,40,NA,7.1,1319.58295608873,NA,NA,3,3,1
"Taupont",0,0,53,56,0,0,2293,"Agents technique et techniciens",49,NA,18.5,15,NA,4.8,835.038499781945,NA,NA,5,3,0
"Théhillac",0,0,53,56,0,0,589,"Agriculteurs propriétaires exploit.",69,NA,18.1,4,NA,4.8,873.295517826825,NA,NA,5,3,0
"Theix-Noyalo",0,0,53,56,0,0,8007,"Agriculteurs propriétaires exploit.",60,NA,19.5,71,NA,6.5,1181.27251155239,NA,NA,3,3,1
"Le Tour-du-Parc",0,0,53,56,0,0,1267,"Industriels-Chefs entreprise",43,NA,37.9,7,NA,6.8,848.757592738753,NA,NA,4,3,0
"Tréal",0,0,53,56,0,0,670,"Retraités de l'enseignement",71,"Parti socialiste",23.8,4,NA,4.5,829.621791044776,NA,NA,5,3,0
"Trédion",0,0,53,56,0,0,1278,"Retraités salariés privés",70,NA,17.7,7,NA,3.2,1498.68265258216,NA,NA,4,3,0
"Treffléan",0,0,53,56,0,0,2317,"Contremaitres",63,NA,13.4,13,NA,6.3,1268.50225722918,NA,NA,3,3,0
"Tréhorenteuc",0,0,53,56,0,0,120,"Autres retraités",74,NA,29.1,3,NA,2.1,1483.30075,NA,NA,6,4,0
"La Trinité-Porhoët",0,0,53,56,0,0,699,"Retraités salariés privés",74,NA,29.4,9,NA,1.3,1414.43286123033,NA,NA,5,3,0
"La Trinité-sur-Mer",0,0,53,56,0,0,1659,"Retraités salariés privés",73,NA,43.7,27,NA,13.1,4413.47464737794,NA,NA,5,3,0
"La Trinité-Surzur",0,0,53,56,0,0,1586,"Retraités fonct.publique (sf enseig.)",72,NA,9.3,4,NA,3.9,860.441563682219,NA,NA,3,3,0
"Vannes",0,0,53,56,0,0,55573,"Fonctionnaires de catégorie A",51,"Union pour un mouvement populaire",24.9,691,35238,13.1,1698.86967178306,7151,12.9,1,1,1
"La Vraie-Croix",0,0,53,56,0,0,1483,"Retraités agricoles",73,NA,16.7,10,NA,4.7,1494.33693189481,NA,NA,4,3,0
"Bono",0,0,53,56,0,0,2388,"Retraités salariés privés",81,NA,26.7,30,NA,10.4,1002.67512562814,NA,NA,4,3,0
"Sainte-Anne-d'Auray",0,0,53,56,0,0,2754,"Fonctionnaires de catégorie C",67,NA,24.7,20,NA,6,1342.28383442266,NA,NA,4,3,0
"Kernascléden",0,0,53,56,0,0,415,"Agriculteurs propriétaires exploit.",67,NA,27.8,2,NA,4.5,753.09356626506,NA,NA,5,3,0
"Aboncourt",0,0,44,57,0,0,362,"Autres cadres (secteur privé)",51,NA,16.7,3,NA,2.8,1763.92483425414,NA,NA,5,3,0
"Aboncourt-sur-Seille",0,0,44,57,0,0,74,"Ouvriers (secteur privé)",57,NA,14.1,2,NA,3.6,878.892432432432,NA,NA,3,3,0
"Abreschviller",0,0,44,57,0,0,1464,"Autres professions",47,NA,28.4,8,NA,3.9,1127.13640710383,NA,NA,4,3,0
"Achain",0,0,44,57,0,0,85,"Agriculteurs propriétaires exploit.",69,NA,20.3,0,NA,4.7,709.466588235294,NA,NA,6,4,0
"Achen",0,0,44,57,0,0,1034,"Cadres (entreprises publiques)",57,NA,20,6,NA,3.5,1493.10764990329,NA,NA,3,3,0
"Adaincourt",0,0,44,57,0,0,128,"Industriels-Chefs entreprise",64,NA,11.8,1,NA,4.6,749.76640625,NA,NA,3,4,0
"Adelange",0,0,44,57,0,0,218,"Agriculteurs propriétaires exploit.",64,NA,23,2,NA,3.7,2342.01050458716,NA,NA,5,3,0
"Ajoncourt",0,0,44,57,0,0,103,"Retraités salariés privés",70,NA,18.6,2,NA,1.3,2833.01873786408,NA,NA,4,3,0
"Alaincourt-la-Côte",0,0,44,57,0,0,145,"Retraités agricoles",68,NA,12.9,0,NA,3.6,572.722206896552,NA,NA,3,4,0
"Albestroff",0,0,44,57,0,0,653,"Retraités agricoles",75,NA,23.7,3,NA,2.3,1654.56589586524,NA,NA,5,3,0
"Algrange",0,0,44,57,0,0,6203,"Agents technique et techniciens",66,NA,21.5,31,NA,3.9,1045.56998710301,56,0.9,1,1,1
"Alsting",0,0,44,57,0,0,2620,"Autres cadres (secteur privé)",62,NA,19.6,6,NA,6.7,569.912477099237,NA,NA,2,2,0
"Altrippe",0,0,44,57,0,0,394,"Employés (secteur privé)",63,NA,13.2,3,NA,2.8,572.817005076142,NA,NA,5,3,0
"Altviller",0,0,44,57,0,0,593,"Retraités des entreprises publiques",69,NA,16.3,3,NA,4.1,885.502445193929,NA,NA,5,3,0
"Alzing",0,0,44,57,0,0,405,"Retraités salariés privés",68,NA,18.1,1,NA,2.2,978.768271604938,NA,NA,5,3,0
"Amanvillers",0,0,44,57,0,0,2200,"Fonctionnaires de catégorie B",59,NA,15.6,24,NA,6.3,1923.90796818182,NA,NA,3,3,0
"Amelécourt",0,0,44,57,0,0,166,"Retraités salariés privés",76,NA,20.5,1,NA,3,568.293373493976,NA,NA,5,3,0
"Amnéville",0,0,44,57,0,0,10512,"Avocats",56,NA,18.3,87,NA,4.8,2326.0791619102,NA,NA,2,2,1
"Ancerville",0,0,44,57,0,0,303,"Agents technique et techniciens",56,NA,11.9,1,NA,2.7,815.13300330033,NA,NA,3,4,0
"Ancy-Dornot",0,0,44,57,0,0,1631,"Autres cadres (secteur privé)",69,NA,21.7,14,NA,10.3,842.802268546904,NA,NA,2,2,0
"Angevillers",0,0,44,57,0,0,1280,"Retraités agricoles",71,NA,17.5,11,NA,7.3,915.4637265625,NA,NA,4,3,0
"Antilly",0,0,44,57,0,0,167,"Agriculteurs propriétaires exploit.",70,NA,15.1,0,NA,14.4,1035.72718562874,NA,NA,4,4,0
"Anzeling",0,0,44,57,0,0,520,"Employés (secteur privé)",45,NA,12.3,2,NA,4.3,819.67625,NA,NA,5,3,0
"Apach",0,0,44,57,0,0,1048,"Architectes",48,NA,14.2,1,NA,10,944.01643129771,NA,NA,2,2,0
"Arraincourt",0,0,44,57,0,0,131,"Artisans",65,NA,22.4,0,NA,1.1,1278.83427480916,NA,NA,4,4,0
"Argancy",0,0,44,57,0,0,1370,"Retraités salariés privés",72,NA,16.5,14,NA,9.8,1659.24716788321,NA,NA,3,3,0
"Arriance",0,0,44,57,0,0,212,"Fonctionnaires de catégorie C",63,NA,16.3,1,NA,2.5,601.181603773585,NA,NA,4,4,0
"Arry",0,0,44,57,0,0,550,"Retraités salariés privés",72,NA,15.7,1,NA,7.9,619.6084,NA,NA,3,3,0
"Ars-Laquenexy",0,0,44,57,0,0,944,"Retraités fonct.publique (sf enseig.)",66,NA,18.6,14,NA,13.1,561.356302966102,NA,NA,3,3,0
"Ars-sur-Moselle",0,0,44,57,0,0,4732,"Fonctionnaires de catégorie A",66,NA,18.2,42,NA,5.4,685.536589180051,NA,NA,2,2,1
"Arzviller",0,0,44,57,0,0,555,"Industriels-Chefs entreprise",61,NA,19.1,3,NA,5.1,663.712810810811,NA,NA,4,3,0
"Aspach",0,0,44,57,0,0,34,"Retraités salariés privés",70,NA,26.5,0,NA,10.3,11474.3161764706,NA,NA,4,4,0
"Assenoncourt",0,0,44,57,0,0,118,"Agriculteurs propriétaires exploit.",57,NA,21.4,2,NA,3.4,949.097711864407,NA,NA,6,4,0
"Attilloncourt",0,0,44,57,0,0,106,"Agriculteurs propriétaires exploit.",63,NA,18.4,0,NA,0,1049.32896226415,NA,NA,3,4,0
"Aube",0,0,44,57,0,0,272,"Autres cadres (secteur privé)",48,NA,12.6,2,NA,2.1,631.391286764706,NA,NA,3,4,0
"Audun-le-Tiche",0,0,44,57,0,0,6861,"Retraités de l'enseignement",74,NA,19,30,54580,5.6,1079.76460137006,NA,NA,2,2,1
"Augny",0,0,44,57,0,0,1906,"Agriculteurs propriétaires exploit.",53,NA,16.3,30,NA,9.4,1613.26773347324,NA,NA,3,3,0
"Aulnois-sur-Seille",0,0,44,57,0,0,290,"Retr.artis.commerc.chefs d'entrep.",69,NA,9.7,2,NA,10.7,694.433068965517,NA,NA,4,3,0
"Aumetz",0,0,44,57,0,0,2343,"Employés (secteur privé)",49,NA,18.3,11,NA,3.4,1141.61159624413,NA,NA,4,3,0
"Avricourt",0,0,44,57,0,0,630,"Fonctionnaires de catégorie C",66,NA,22.5,3,NA,1.8,3227.64933333333,NA,NA,4,3,0
"Ay-sur-Moselle",0,0,44,57,0,0,1530,"Sans profession déclarée",66,NA,20.1,12,NA,8.1,918.380816993464,NA,NA,4,3,0
"Azoudange",0,0,44,57,0,0,120,"Fonctionnaires de catégorie C",63,NA,14.4,0,NA,2.4,810.342583333333,NA,NA,6,4,0
"Bacourt",0,0,44,57,0,0,112,"Agriculteurs propriétaires exploit.",52,NA,23.6,1,NA,3.6,5118.79544642857,NA,NA,4,4,0
"Baerenthal",0,0,44,57,0,0,789,"Autres cadres (secteur privé)",63,NA,26.1,6,NA,5.1,1501.90493029151,NA,NA,5,3,0
"Bambiderstroff",0,0,44,57,0,0,1068,"Professeurs du secondaire et techn.",67,NA,17.1,8,NA,4.1,896.594719101124,NA,NA,5,3,0
"Bannay",0,0,44,57,0,0,74,"Employés (secteur privé)",64,NA,13.5,1,NA,12.1,580.024324324324,NA,NA,4,3,0
"Le Ban-Saint-Martin",0,0,44,57,0,0,4440,"Industriels-Chefs entreprise",66,NA,15.9,50,NA,14.8,644.194801801802,614,13.8,1,1,1
"Barchain",0,0,44,57,0,0,112,"Salariés agricoles",65,NA,12.7,0,NA,1.3,648.370714285714,NA,NA,4,4,0
"Baronville",0,0,44,57,0,0,376,"Retraités fonct.publique (sf enseig.)",70,NA,16.6,3,NA,2.6,757.078563829787,NA,NA,5,3,0
"Barst",0,0,44,57,0,0,591,"Agriculteurs propriétaires exploit.",45,NA,19,3,NA,4.9,519.682487309645,NA,NA,5,3,0
"Bassing",0,0,44,57,0,0,126,"Salariés du secteur médical",56,NA,17.2,2,NA,3.4,1013.90571428571,NA,NA,6,4,0
"Baudrecourt",0,0,44,57,0,0,187,"Retraités agricoles",73,NA,17.7,1,NA,4.3,509.13577540107,NA,NA,4,4,0
"Bazoncourt",0,0,44,57,0,0,555,"Employés (secteur privé)",65,NA,12.3,0,NA,6.9,708.052072072072,NA,NA,3,3,0
"Bébing",0,0,44,57,0,0,202,"Retraités de l'enseignement",73,NA,22.1,1,NA,3.7,446.568564356436,NA,NA,3,3,0
"Béchy",0,0,44,57,0,0,652,"Agents généraux d'assurances",66,NA,14.1,3,NA,7.5,991.281426380368,NA,NA,3,3,0
"Behren-lès-Forbach",0,0,44,57,0,0,6645,"Agents d'assurances",49,NA,19.9,34,NA,2.1,2195.08094808126,NA,NA,2,2,1
"Bellange",0,0,44,57,0,0,57,"Retraités agricoles",74,NA,20,0,NA,2.2,1539.76157894737,NA,NA,6,4,0
"Bénestroff",0,0,44,57,0,0,557,"Retraités des entreprises publiques",71,NA,15.3,2,NA,1.3,1453.11642728905,NA,NA,5,3,0
"Béning-lès-Saint-Avold",0,0,44,57,0,0,1160,"Professeurs du secondaire et techn.",68,NA,21,5,NA,3.5,684.988181034483,NA,NA,2,2,0
"Berg-sur-Moselle",0,0,44,57,0,0,444,"Industriels-Chefs entreprise",51,NA,9.4,8,NA,7,567.575315315315,NA,NA,4,3,0
"Bérig-Vintrange",0,0,44,57,0,0,230,"Retraités des entreprises publiques",63,NA,21.2,1,NA,1.8,2640.39408695652,NA,NA,6,4,0
"Berling",0,0,44,57,0,0,284,"Retraités fonct.publique (sf enseig.)",62,NA,18.5,0,NA,2.4,1873.01285211268,NA,NA,5,3,0
"Bermering",0,0,44,57,0,0,234,"Enseignants 1er deg.-directeurs école",56,NA,21.9,0,NA,1.2,2508.85876068376,NA,NA,6,4,0
"Berthelming",0,0,44,57,0,0,517,"Retraités des professions libérales",73,NA,21.8,3,NA,0.8,845.621586073501,NA,NA,4,3,0
"Bertrange",0,0,44,57,0,0,2781,"Retr.artis.commerc.chefs d'entrep.",72,NA,18.5,23,NA,8.4,767.139190938511,NA,NA,2,2,0
"Berviller-en-Moselle",0,0,44,57,0,0,485,"Employés (secteur privé)",58,NA,20,2,NA,2.9,504.251917525773,NA,NA,5,3,0
"Bettange",0,0,44,57,0,0,241,"Professeurs du secondaire et techn.",72,NA,8.3,0,NA,2.4,434.721618257261,NA,NA,5,3,0
"Bettborn",0,0,44,57,0,0,414,"Autres cadres (secteur privé)",64,"Union des démocrates et indépendants",15.4,2,NA,1.3,1352.66347826087,NA,NA,3,3,0
"Bettelainville",0,0,44,57,0,0,637,"Cadres supérieurs (secteur privé)",61,NA,16.1,2,NA,4.9,854.677017268446,NA,NA,4,3,0
"Betting",0,0,44,57,0,0,879,"Retraités salariés privés",69,NA,23.5,10,NA,5.8,686.424562002275,NA,NA,2,2,0
"Bettviller",0,0,44,57,0,0,857,"Entrepreneurs en batiments",47,NA,16.5,2,NA,4.7,686.01715285881,NA,NA,4,3,0
"Beux",0,0,44,57,0,0,273,"Fonctionnaires de catégorie B",63,NA,11.9,4,NA,8.2,1049.56465201465,NA,NA,3,4,0
"Beyren-lès-Sierck",0,0,44,57,0,0,545,"Retraités fonct.publique (sf enseig.)",72,NA,14.6,2,NA,7.9,778.434110091743,NA,NA,4,3,0
"Bezange-la-Petite",0,0,44,57,0,0,95,"Retraités fonct.publique (sf enseig.)",69,NA,23.9,1,NA,3,1499.51757894737,NA,NA,6,4,0
